Time microphone-A_pFluct microphone-B_pFluct microphone-C_pFluct 
0.52541 15.7839 14.3452 9.80552 
0.52542 14.8091 12.9277 8.54705 
0.52543 14.7151 13.0747 8.77849 
0.52544 14.7147 13.2294 8.97092 
0.52545 15.2047 13.6001 9.17767 
0.52546 13.502 12.1462 8.25169 
0.52547 13.1714 11.8184 8.01494 
0.52548 13.9809 12.2983 8.19193 
0.52549 12.9315 11.7085 8.00209 
0.5255 13.497 12.1427 8.24882 
0.52551 12.3215 11.586 8.16564 
0.52552 11.698 9.96498 6.47174 
0.52553 11.5863 10.9738 7.78479 
0.52554 12.9966 11.3557 7.52802 
0.52555 11.5143 10.7391 7.52952 
0.52556 10.9276 10.11 7.05084 
0.52557 10.7239 9.59675 6.5176 
0.52558 10.9932 9.66276 6.45978 
0.52559 9.92074 9.07572 6.28545 
0.5256 10.3421 10.0529 7.28251 
0.52561 9.83119 8.66062 5.81488 
0.52562 8.95811 8.27991 5.79386 
0.52563 9.55304 9.09639 6.50094 
0.52564 8.02662 7.96716 5.88743 
0.52565 8.99646 8.06891 5.51067 
0.52566 7.71601 7.49719 5.4633 
0.52567 8.15118 7.80237 5.61705 
0.52568 7.73351 7.5412 5.5085 
0.52569 7.80255 7.31884 5.19576 
0.5257 6.38909 6.01841 4.31067 
0.52571 6.88611 7.18144 5.49976 
0.52572 5.66186 5.1215 3.57143 
0.52573 7.80301 7.37806 5.26833 
0.52574 5.16977 5.67815 4.51892 
0.52575 5.5375 5.30888 3.86844 
0.52576 5.09229 4.89174 3.58016 
0.52577 5.66116 5.22001 3.69334 
0.52578 4.96521 5.33353 4.19543 
0.52579 4.78295 4.69019 3.48926 
0.5258 3.26745 4.12844 3.57625 
0.52581 4.17764 3.95076 2.88278 
0.52582 3.58367 3.85344 3.06964 
0.52583 3.99988 3.95298 2.97739 
0.52584 2.25252 3.0317 2.73732 
0.52585 2.25122 3.44209 3.24842 
0.52586 3.00768 2.42582 1.59125 
0.52587 2.61593 3.18742 2.742 
0.52588 1.14041 2.04487 2.08558 
0.52589 2.33731 2.5239 2.06055 
0.5259 1.26955 1.68581 1.57146 
0.52591 1.82887 1.63388 1.21656 
0.52592 0.270072 1.55133 1.92234 
0.52593 0.861245 1.33617 1.34775 
0.52594 -0.59446 0.583723 1.16648 
0.52595 0.701812 1.04027 1.06194 
0.52596 -0.583689 -0.0268894 0.400814 
0.52597 0.571943 0.972711 1.045 
0.52598 -1.72016 -0.434604 0.482788 
0.52599 -0.465296 0.655248 1.18775 
0.526 -1.59731 -1.32638 -0.690885 
0.52601 -0.968996 -0.440856 0.0849317 
0.52602 -2.10432 -1.13421 -0.188949 
0.52603 -2.76954 -1.54813 -0.359029 
0.52604 -1.31359 -0.654319 -0.00228004 
0.52605 -2.93177 -2.16066 -1.03728 
0.52606 -2.61246 -1.20587 -0.0149906 
0.52607 -4.07786 -2.95711 -1.43399 
0.52608 -3.63487 -2.41922 -0.994601 
0.52609 -3.55256 -2.52617 -1.17048 
0.5261 -3.36832 -2.79819 -1.60462 
0.52611 -3.65799 -2.90342 -1.58534 
0.52612 -5.31825 -3.08822 -0.954107 
0.52613 -5.10377 -3.85953 -2.02525 
0.52614 -3.75103 -3.19608 -1.90154 
0.52615 -5.29468 -4.4275 -2.63306 
0.52616 -5.71297 -4.31038 -2.27039 
0.52617 -5.71405 -3.92646 -1.79219 
0.52618 -6.76409 -5.39167 -3.07073 
0.52619 -5.24077 -4.19957 -2.3777 
0.5262 -6.39105 -5.03135 -2.81602 
0.52621 -7.817 -6.11554 -3.4254 
0.52622 -6.60871 -4.92462 -2.57042 
0.52623 -8.11944 -6.30042 -3.4987 
0.52624 -6.93504 -5.99147 -3.72873 
0.52625 -7.04957 -6.23567 -3.97319 
0.52626 -8.29868 -6.29507 -3.39912 
0.52627 -8.96061 -6.5085 -3.32138 
0.52628 -8.76034 -7.34134 -4.46165 
0.52629 -6.6188 -5.7402 -3.58031 
0.5263 -10.246 -8.15251 -4.70034 
0.52631 -9.65814 -7.70407 -4.44731 
0.52632 -9.58694 -8.03852 -4.90043 
0.52633 -9.064 -7.86034 -4.95 
0.52634 -10.352 -8.60247 -5.20524 
0.52635 -10.219 -8.41514 -5.04118 
0.52636 -10.5921 -8.67263 -5.16801 
0.52637 -10.5939 -9.17248 -5.78903 
0.52638 -10.3333 -8.27122 -4.80279 
0.52639 -10.7505 -8.96329 -5.44752 
0.5264 -11.495 -9.71726 -5.99943 
0.52641 -11.8355 -9.21735 -5.20077 
0.52642 -12.3767 -10.3564 -6.33731 
0.52643 -11.6763 -9.89905 -6.13159 
0.52644 -11.8601 -10.3388 -6.58341 
0.52645 -12.3501 -9.80354 -5.66313 
0.52646 -14.1415 -12.3182 -7.86279 
0.52647 -12.6951 -10.4966 -6.34644 
0.52648 -12.293 -10.4763 -6.52984 
0.52649 -13.2155 -11.1398 -6.87685 
0.5265 -13.7157 -12.0208 -7.7135 
0.52651 -14.3535 -12.0077 -7.36624 
0.52652 -13.9106 -11.1489 -6.52741 
0.52653 -13.982 -11.548 -6.98696 
0.52654 -14.5258 -12.9136 -8.40396 
0.52655 -13.5404 -12.2915 -8.14098 
0.52656 -15.7805 -13.091 -7.97355 
0.52657 -15.5381 -12.88 -7.83675 
0.52658 -14.981 -13.0613 -8.35129 
0.52659 -15.2752 -12.8718 -7.96278 
0.5266 -15.0289 -12.9301 -8.16315 
0.52661 -16.9496 -14.9232 -9.6466 
0.52662 -15.391 -12.8622 -7.89051 
0.52663 -17.4199 -14.7989 -9.24777 
0.52664 -15.1656 -13.0526 -8.24428 
0.52665 -17.4679 -15.2513 -9.78557 
0.52666 -16.97 -15.1163 -9.87589 
0.52667 -17.5644 -14.6011 -8.92637 
0.52668 -16.6978 -14.4425 -9.17836 
0.52669 -17.3798 -15.2589 -9.84034 
0.5267 -17.5109 -15.1189 -9.59806 
0.52671 -18.4461 -16.2545 -10.5258 
0.52672 -17.4209 -15.2787 -9.84334 
0.52673 -18.4515 -15.7493 -9.8941 
0.52674 -18.1471 -15.8288 -10.1508 
0.52675 -19.0799 -16.3575 -10.3246 
0.52676 -18.8948 -16.9818 -11.1974 
0.52677 -19.6105 -17.0162 -10.8687 
0.52678 -19.3078 -16.4388 -10.3071 
0.52679 -19.1609 -16.5554 -10.5283 
0.5268 -19.5169 -17.1124 -11.0366 
0.52681 -18.9621 -17.1182 -11.3315 
0.52682 -21.0726 -18.3582 -11.7793 
0.52683 -19.0466 -16.6551 -10.711 
0.52684 -21.4797 -18.2776 -11.4675 
0.52685 -19.2996 -17.2328 -11.2984 
0.52686 -20.5111 -18.356 -12.0672 
0.52687 -21.5657 -18.86 -12.1471 
0.52688 -20.7027 -18.1437 -11.7033 
0.52689 -21.2504 -17.6247 -10.7733 
0.5269 -21.8607 -20.2977 -13.7824 
0.52691 -21.0848 -18.9688 -12.5312 
0.52692 -21.2782 -18.4174 -11.7445 
0.52693 -22.7148 -19.2372 -12.0192 
0.52694 -21.2303 -19.0564 -12.5642 
0.52695 -22.7083 -20.2144 -13.2382 
0.52696 -22.0225 -19.5856 -12.8113 
0.52697 -25.3132 -23.0299 -15.3898 
0.52698 -20.8723 -18.2052 -11.6898 
0.52699 -23.356 -20.5821 -13.3588 
0.527 -23.0377 -20.4688 -13.3827 
0.52701 -22.0024 -19.1056 -12.2233 
0.52702 -23.4056 -20.9077 -13.7375 
0.52703 -22.9637 -20.2362 -13.131 
0.52704 -25.169 -23.7467 -16.3549 
0.52705 -22.8624 -19.0331 -11.686 
0.52706 -25.3687 -23.4982 -15.9415 
0.52707 -22.4194 -18.7088 -11.5118 
0.52708 -25.1856 -24.1311 -16.8236 
0.52709 -23.0857 -20.9915 -14.0059 
0.5271 -25.4822 -22.3027 -14.394 
0.52711 -24.052 -20.7354 -13.1855 
0.52712 -25.6326 -23.5509 -15.8687 
0.52713 -24.2169 -22.2748 -15.0149 
0.52714 -23.9638 -21.1604 -13.7593 
0.52715 -27.3189 -24.6266 -16.3314 
0.52716 -23.4705 -20.7806 -13.5421 
0.52717 -26.7629 -24.6343 -16.6289 
0.52718 -23.9937 -21.1854 -13.7737 
0.52719 -26.1882 -24.2695 -16.4725 
0.5272 -26.734 -24.2104 -16.1155 
0.52721 -25.4576 -22.6964 -14.8935 
0.52722 -25.2375 -22.6829 -14.9906 
0.52723 -26.2459 -23.737 -15.7787 
0.52724 -27.6925 -24.9776 -16.5718 
0.52725 -25.8779 -24.3392 -16.7184 
0.52726 -26.3514 -22.479 -14.1577 
0.52727 -26.8354 -25.422 -17.5684 
0.52728 -25.9463 -23.1367 -15.1857 
0.52729 -27.3487 -25.3609 -17.2254 
0.5273 -27.2366 -24.4072 -16.0966 
0.52731 -27.926 -25.2703 -16.8126 
0.52732 -26.6444 -24.8265 -16.9247 
0.52733 -28.1069 -25.7268 -17.286 
0.52734 -27.4739 -25.0611 -16.7856 
0.52735 -26.9979 -24.9478 -16.8912 
0.52736 -28.8302 -26.0212 -17.2759 
0.52737 -27.3567 -25.3327 -17.1833 
0.52738 -28.4796 -26.8973 -18.5472 
0.52739 -27.7949 -25.0802 -16.641 
0.5274 -28.0052 -25.6908 -17.2914 
0.52741 -27.8729 -25.5636 -17.2014 
0.52742 -28.6247 -26.8407 -18.4 
0.52743 -27.6407 -25.648 -17.426 
0.52744 -30.0409 -27.7716 -18.8228 
0.52745 -28.9147 -26.3708 -17.6636 
0.52746 -29.3902 -26.9449 -18.1309 
0.52747 -28.5755 -27.3342 -19.0375 
0.52748 -28.6068 -26.5818 -18.0846 
0.52749 -30.0296 -27.794 -18.8545 
0.5275 -29.2434 -26.9124 -18.1649 
0.52751 -29.7598 -27.1731 -18.2211 
0.52752 -28.5908 -27.9307 -19.7696 
0.52753 -29.6731 -27.2685 -18.3838 
0.52754 -30.4423 -27.9936 -18.8866 
0.52755 -29.904 -27.9486 -19.1094 
0.52756 -28.4451 -26.6175 -18.2095 
0.52757 -30.4523 -29.1285 -20.2922 
0.52758 -30.1829 -27.8048 -18.7844 
0.52759 -30.2851 -27.9496 -18.9111 
0.5276 -30.0183 -28.6757 -19.9526 
0.52761 -29.3264 -27.924 -19.3756 
0.52762 -31.0828 -29.0077 -19.8124 
0.52763 -30.405 -28.4639 -19.487 
0.52764 -31.2223 -29.2303 -20.0162 
0.52765 -29.5815 -28.2684 -19.6699 
0.52766 -31.1422 -29.6709 -20.6049 
0.52767 -30.6812 -28.3879 -19.2471 
0.52768 -31.1016 -29.424 -20.3177 
0.52769 -30.9378 -29.4382 -20.4199 
0.5277 -29.6278 -28.2356 -19.6026 
0.52771 -31.7027 -30.2949 -21.0881 
0.52772 -30.8687 -28.6219 -19.4385 
0.52773 -31.185 -29.603 -20.4947 
0.52774 -30.7596 -29.7007 -20.8364 
0.52775 -32.078 -30.249 -20.8342 
0.52776 -31.317 -29.4183 -20.1948 
0.52777 -30.6623 -29.7943 -21.0018 
0.52778 -31.7557 -29.9062 -20.5732 
0.52779 -31.4033 -30.2185 -21.1441 
0.5278 -31.4456 -30.0851 -20.9557 
0.52781 -32.1979 -30.2127 -20.7236 
0.52782 -31.8935 -30.6266 -21.396 
0.52783 -31.3295 -30.383 -21.3849 
0.52784 -30.482 -29.1591 -20.3011 
0.52785 -33.3529 -31.6613 -21.9248 
0.52786 -31.0699 -29.9522 -20.9819 
0.52787 -31.9046 -30.578 -21.327 
0.52788 -31.0568 -29.7689 -20.7595 
0.52789 -32.995 -31.7826 -22.2591 
0.5279 -32.0724 -30.3354 -20.9365 
0.52791 -31.7872 -30.8597 -21.7362 
0.52792 -31.7696 -31.2266 -22.2012 
0.52793 -32.8621 -30.9649 -21.3083 
0.52794 -31.9805 -30.7824 -21.538 
0.52795 -32.7503 -31.3395 -21.8313 
0.52796 -31.7661 -30.7383 -21.5932 
0.52797 -32.3597 -31.3198 -22.0082 
0.52798 -31.0706 -30.3341 -21.4498 
0.52799 -33.8536 -31.9447 -22.0096 
0.528 -31.9536 -31.0668 -21.9023 
0.52801 -31.8249 -30.5876 -21.3722 
0.52802 -32.3335 -32.3179 -23.2608 
0.52803 -33.4449 -30.8192 -20.8187 
0.52804 -32.8049 -31.9171 -22.5163 
0.52805 -32.1249 -31.0894 -21.8386 
0.52806 -32.2017 -31.5424 -22.3618 
0.52807 -32.9363 -31.3244 -21.7089 
0.52808 -32.7106 -32.11 -22.8028 
0.52809 -32.8473 -31.416 -21.8678 
0.5281 -31.9728 -31.0925 -21.9183 
0.52811 -32.6458 -31.9041 -22.5784 
0.52812 -32.4302 -30.6408 -21.1178 
0.52813 -32.5189 -31.9762 -22.7328 
0.52814 -32.7401 -31.7391 -22.3224 
0.52815 -32.3925 -31.2605 -21.9067 
0.52816 -32.8948 -31.6381 -22.1153 
0.52817 -33.1027 -31.7811 -22.1847 
0.52818 -32.2816 -31.5583 -22.3329 
0.52819 -32.5799 -31.5073 -22.1141 
0.5282 -32.7964 -31.6728 -22.2072 
0.52821 -33.3842 -31.4214 -21.5889 
0.52822 -31.8223 -31.0533 -21.9404 
0.52823 -32.2553 -31.2083 -21.9081 
0.52824 -33.1273 -32.2911 -22.8024 
0.52825 -33.2461 -31.33 -21.5444 
0.52826 -32.0272 -31.1252 -21.9212 
0.52827 -31.5704 -31.2305 -22.2886 
0.52828 -33.1511 -31.5962 -21.9231 
0.52829 -33.2142 -32.0599 -22.4667 
0.5283 -32.081 -30.8164 -21.5067 
0.52831 -32.6204 -31.3172 -21.8495 
0.52832 -32.012 -30.8431 -21.5746 
0.52833 -32.9105 -31.7264 -22.2069 
0.52834 -32.8337 -31.2916 -21.7052 
0.52835 -31.6749 -30.5886 -21.431 
0.52836 -31.3579 -30.4368 -21.4061 
0.52837 -33.0962 -31.6519 -22.0156 
0.52838 -32.247 -30.5678 -21.1067 
0.52839 -32.9612 -31.4417 -21.8229 
0.5284 -31.5558 -30.2472 -21.0652 
0.52841 -31.0353 -30.2662 -21.3583 
0.52842 -33.4739 -31.7167 -21.8975 
0.52843 -31.9835 -30.9388 -21.7021 
0.52844 -31.5736 -29.9559 -20.6912 
0.52845 -32.3258 -31.2227 -21.8767 
0.52846 -31.3364 -29.8865 -20.7267 
0.52847 -32.2366 -30.3345 -20.8167 
0.52848 -32.2094 -30.838 -21.4568 
0.52849 -31.3004 -29.6252 -20.4188 
0.5285 -30.8664 -30.162 -21.3113 
0.52851 -32.1007 -30.3525 -20.9075 
0.52852 -31.8734 -29.7594 -20.2869 
0.52853 -30.9952 -29.8469 -20.8508 
0.52854 -31.1024 -29.5429 -20.4164 
0.52855 -31.7507 -29.9039 -20.5287 
0.52856 -31.3495 -29.6822 -20.4605 
0.52857 -31.5088 -29.288 -19.8869 
0.52858 -29.9963 -28.8011 -20.0652 
0.52859 -31.2945 -29.5726 -20.3511 
0.5286 -31.3278 -29.6036 -20.372 
0.52861 -30.3529 -28.1493 -19.0676 
0.52862 -30.5048 -28.6187 -19.5724 
0.52863 -30.2624 -29.1572 -20.3677 
0.52864 -30.6702 -28.302 -19.0916 
0.52865 -30.8106 -29.0763 -19.9818 
0.52866 -29.4367 -27.6974 -18.9783 
0.52867 -30.4436 -28.8564 -19.8976 
0.52868 -29.6939 -27.3356 -18.3937 
0.52869 -30.8623 -28.5559 -19.3056 
0.5287 -29.5212 -27.4838 -18.6669 
0.52871 -29.0304 -27.4097 -18.8288 
0.52872 -29.7781 -27.693 -18.793 
0.52873 -29.4552 -27.1124 -18.2377 
0.52874 -29.8252 -27.3006 -18.2795 
0.52875 -29.5269 -27.7057 -18.9379 
0.52876 -28.4316 -26.7985 -18.3768 
0.52877 -28.6511 -26.5704 -17.9786 
0.52878 -29.0355 -26.2004 -17.3186 
0.52879 -30.0052 -27.1925 -18.0496 
0.5288 -27.1795 -25.3929 -17.2759 
0.52881 -29.0583 -26.6835 -17.9067 
0.52882 -27.7964 -25.2245 -16.7455 
0.52883 -28.6483 -26.3649 -17.7222 
0.52884 -27.9512 -25.1794 -16.6084 
0.52885 -26.6747 -25.3324 -17.4607 
0.52886 -28.6134 -25.6918 -16.9017 
0.52887 -27.0551 -24.058 -15.6768 
0.52888 -27.9784 -25.6469 -17.1746 
0.52889 -26.5184 -24.0211 -15.9087 
0.5289 -26.5864 -24.0408 -15.8976 
0.52891 -27.6376 -24.9182 -16.4437 
0.52892 -26.5318 -23.9657 -15.8318 
0.52893 -26.574 -23.4883 -15.2156 
0.52894 -25.8733 -24.0622 -16.2929 
0.52895 -25.7763 -23.0671 -15.1048 
0.52896 -26.533 -23.5953 -15.3692 
0.52897 -25.9064 -23.121 -15.1037 
0.52898 -25.0531 -22.4111 -14.6629 
0.52899 -25.9168 -23.2333 -15.2376 
0.529 -25.0857 -22.1602 -14.3331 
0.52901 -25.7909 -22.7836 -14.7428 
0.52902 -24.2146 -22.0965 -14.7053 
0.52903 -24.7508 -21.6042 -13.8142 
0.52904 -23.7885 -21.298 -13.9323 
0.52905 -24.8328 -21.7722 -13.9803 
0.52906 -24.7872 -21.6127 -13.8054 
0.52907 -22.9555 -20.7983 -13.742 
0.52908 -23.7589 -20.432 -12.8692 
0.52909 -23.7969 -20.993 -13.5474 
0.5291 -23.4114 -20.4447 -13.0648 
0.52911 -22.098 -19.1212 -12.0993 
0.52912 -22.5757 -20.1153 -13.0882 
0.52913 -23.0989 -20.5017 -13.2974 
0.52914 -23.0042 -18.8942 -11.3461 
0.52915 -22.0596 -19.3701 -12.4281 
0.52916 -21.4194 -18.86 -12.1253 
0.52917 -21.6096 -18.7097 -11.8394 
0.52918 -21.4057 -18.2479 -11.3704 
0.52919 -22.0782 -18.8276 -11.7428 
0.5292 -20.89 -18.038 -11.3766 
0.52921 -20.0283 -17.3454 -10.9617 
0.52922 -20.5089 -17.6104 -11.042 
0.52923 -21.1015 -17.698 -10.8434 
0.52924 -19.6039 -16.7028 -10.3819 
0.52925 -20.363 -17.5461 -11.0373 
0.52926 -17.9406 -15.2174 -9.39624 
0.52927 -20.8386 -17.2975 -10.4811 
0.52928 -19.1582 -16.6984 -10.6071 
0.52929 -18.1898 -15.0016 -8.99818 
0.5293 -18.7221 -15.9791 -9.93819 
0.52931 -18.3918 -15.8117 -9.90119 
0.52932 -18.3986 -14.7907 -8.62709 
0.52933 -17.8861 -14.9781 -9.12614 
0.52934 -17.0523 -14.53 -9.00106 
0.52935 -17.5106 -14.2364 -8.39795 
0.52936 -17.2348 -14.3098 -8.63227 
0.52937 -17.2449 -14.1741 -8.45821 
0.52938 -16.1243 -13.7943 -8.56685 
0.52939 -16.6651 -13.4635 -7.87466 
0.5294 -16.2061 -12.9957 -7.53066 
0.52941 -16.06 -13.1273 -7.77028 
0.52942 -15.3827 -12.397 -7.21281 
0.52943 -15.0683 -12.2748 -7.22394 
0.52944 -14.9849 -12.6581 -7.74403 
0.52945 -14.9393 -11.6177 -6.47317 
0.52946 -14.7805 -11.9686 -6.99216 
0.52947 -13.9081 -11.3122 -6.62794 
0.52948 -14.1436 -10.8109 -5.88199 
0.52949 -13.1809 -10.9256 -6.5242 
0.5295 -12.9078 -10.614 -6.27814 
0.52951 -13.5626 -10.5914 -5.91033 
0.52952 -13.0065 -10.283 -5.81512 
0.52953 -11.8752 -9.7029 -5.68023 
0.52954 -13.0422 -10.09 -5.55659 
0.52955 -12.21 -9.16498 -4.83732 
0.52956 -11.4535 -9.34867 -5.45839 
0.52957 -11.1573 -8.57239 -4.64611 
0.52958 -10.9899 -8.53122 -4.68178 
0.52959 -11.2285 -9.29698 -5.51092 
0.5296 -10.228 -7.72209 -4.07034 
0.52961 -11.3124 -7.96829 -3.81422 
0.52962 -9.27998 -7.5222 -4.31357 
0.52963 -9.33919 -6.64378 -3.18991 
0.52964 -10.3488 -7.97966 -4.3285 
0.52965 -8.37625 -6.14135 -3.06443 
0.52966 -9.50637 -7.46179 -4.12127 
0.52967 -8.19731 -5.57201 -2.44899 
0.52968 -8.41103 -6.28763 -3.22869 
0.52969 -7.53136 -5.08411 -2.18759 
0.5297 -9.10065 -6.25944 -2.8361 
0.52971 -7.07992 -4.88725 -2.17709 
0.52972 -7.45463 -5.55533 -2.81412 
0.52973 -7.00104 -4.73646 -2.03059 
0.52974 -6.73149 -4.47671 -1.84735 
0.52975 -6.11052 -4.60726 -2.33205 
0.52976 -6.44502 -3.87432 -1.24664 
0.52977 -5.29223 -3.74034 -1.6781 
0.52978 -5.89418 -3.51402 -1.08434 
0.52979 -5.2912 -3.80569 -1.76022 
0.5298 -4.6708 -2.16019 -0.0346896 
0.52981 -4.49445 -3.1914 -1.40948 
0.52982 -4.2528 -2.88936 -1.15912 
0.52983 -5.3528 -2.75302 -0.418972 
0.52984 -2.29736 -0.79026 0.438059 
0.52985 -3.7044 -2.2589 -0.659611 
0.52986 -4.14451 -2.2873 -0.466781 
0.52987 -2.71896 -0.470936 1.05363 
0.52988 -3.32425 -1.43053 0.173395 
0.52989 -1.90038 -0.87275 0.128617 
0.5299 -2.55599 -0.384461 1.07614 
0.52991 -1.83598 -0.593334 0.442526 
0.52992 -1.83128 -0.107121 1.04491 
0.52993 -1.0412 -0.159167 0.570103 
0.52994 -1.04968 0.586809 1.50255 
0.52995 -1.50355 0.324886 1.41189 
0.52996 -0.0635606 0.559733 0.956901 
0.52997 -0.235589 1.37218 2.05691 
0.52998 -0.0511159 1.23385 1.78886 
0.52999 0.375414 1.76139 2.22382 
0.53 0.187172 1.27912 1.72117 
0.53001 0.784518 1.63338 1.85191 
0.53002 1.21049 2.6318 2.87306 
0.53003 0.834347 1.49356 1.65166 
0.53004 2.22711 3.6406 3.60052 
0.53005 1.70346 2.67829 2.67452 
0.53006 1.84897 2.35103 2.19162 
0.53007 2.8025 3.32619 2.91018 
0.53008 2.97199 4.62194 4.43432 
0.53009 2.25458 3.16564 2.99415 
0.5301 3.54191 3.3992 2.61675 
0.53011 3.29175 4.28905 3.85357 
0.53012 3.62055 4.65096 4.13309 
0.53013 3.71425 4.30295 3.65119 
0.53014 4.62569 4.67442 3.64039 
0.53015 4.51677 5.3355 4.51925 
0.53016 4.47789 5.16337 4.32499 
0.53017 5.28187 6.31018 5.33463 
0.53018 5.46302 5.70555 4.48803 
0.53019 5.47487 5.47429 4.19389 
0.5302 6.30649 6.36138 4.86607 
0.53021 5.15181 6.17485 5.23273 
0.53022 6.55836 7.27253 5.86862 
0.53023 7.22539 6.45667 4.50714 
0.53024 5.6548 5.99212 4.74366 
0.53025 7.47611 7.97908 6.27095 
0.53026 7.0277 7.14929 5.47079 
0.53027 7.90647 8.38469 6.55185 
0.53028 7.61213 7.43186 5.51865 
0.53029 8.2819 8.11041 6.01526 
0.5303 8.49844 7.60279 5.27106 
0.53031 9.32339 9.82642 7.60973 
0.53032 7.32782 8.00071 6.3729 
0.53033 11.0538 9.7447 6.60979 
0.53034 7.52781 7.11436 5.16576 
0.53035 10.0064 10.1054 7.60145 
0.53036 9.75135 10.0543 7.6699 
0.53037 10.2165 9.56911 6.82456 
0.53038 10.0219 9.49449 6.83238 
0.53039 10.6735 10.0209 7.14912 
0.5304 10.0336 10.2208 7.72946 
0.53041 11.1976 10.3755 7.31782 
0.53042 11.7727 11.241 8.09622 
0.53043 10.9678 10.3944 7.45994 
0.53044 10.8656 10.2563 7.34088 
0.53045 13.1724 11.7476 7.9996 
0.53046 12.2716 11.9003 8.65664 
0.53047 12.0122 11.9056 8.79743 
0.53048 12.8804 11.7261 8.1234 
0.53049 13.0495 11.5392 7.80283 
0.5305 12.8825 11.8506 8.27669 
0.53051 13.5231 13.2956 9.74209 
0.53052 13.16 12.2293 8.60325 
0.53053 14.1558 12.9811 9.02192 
0.53054 14.0668 12.6095 8.6054 
0.53055 13.7045 12.0146 8.05284 
0.53056 14.4349 13.766 9.85299 
0.53057 15.0411 13.8845 9.68558 
0.53058 14.585 13.6177 9.58989 
0.53059 15.4409 13.5388 9.04732 
0.5306 14.943 13.2377 8.93074 
0.53061 16.1713 15.4484 11.044 
0.53062 14.1427 13.7693 10.0067 
0.53063 16.9713 14.4943 9.44111 
0.53064 15.9112 13.778 9.09944 
0.53065 15.8798 15.41 11.1462 
0.53066 16.9848 15.412 10.5751 
0.53067 17.4067 15.6181 10.6124 
0.53068 15.8565 14.5136 10.0418 
0.53069 17.8815 15.17 9.80781 
0.5307 17.4076 15.2965 10.2108 
0.53071 17.4287 16.6485 11.8819 
0.53072 17.3314 15.5904 10.6154 
0.53073 19.2454 16.4683 10.7146 
0.53074 18.0665 15.949 10.6796 
0.53075 18.3869 16.2584 10.8982 
0.53076 18.5233 17.0638 11.8292 
0.53077 19.2317 16.4159 10.6552 
0.53078 19.0493 16.7927 11.2185 
0.53079 20.1598 17.4218 11.4248 
0.5308 18.5397 16.6827 11.3453 
0.53081 19.5557 17.6326 11.9998 
0.53082 20.2551 18.0326 12.1343 
0.53083 20.4412 17.4891 11.3612 
0.53084 20.3317 17.7441 11.7351 
0.53085 19.9076 17.8689 12.11 
0.53086 20.4665 17.7225 11.6376 
0.53087 21.1872 18.3461 12.0393 
0.53088 21.3904 18.1516 11.6917 
0.53089 20.9537 18.7336 12.6421 
0.5309 22.4621 19.6427 12.9905 
0.53091 21.3804 18.3842 11.9854 
0.53092 21.9008 18.6347 12.0267 
0.53093 21.5878 18.8892 12.5055 
0.53094 22.8709 19.411 12.4889 
0.53095 22.3183 19.4358 12.806 
0.53096 22.9361 20.1856 13.4182 
0.53097 24.2991 20.0702 12.5673 
0.53098 22.0084 19.2348 12.7158 
0.53099 22.3632 19.5112 12.8754 
0.531 23.5866 20.484 13.4509 
0.53101 24.0623 20.1411 12.7771 
0.53102 23.8639 20.1125 12.8441 
0.53103 24.4172 21.1139 13.8029 
0.53104 23.8928 20.2287 12.9731 
0.53105 24.0437 20.6036 13.361 
0.53106 24.7535 21.1082 13.6204 
0.53107 25.1985 21.2805 13.6036 
0.53108 24.7135 20.8761 13.3518 
0.53109 24.9657 21.882 14.4722 
0.5311 25.8541 21.7147 13.8028 
0.53111 25.7879 21.2177 13.2185 
0.53112 25.7253 21.452 13.5423 
0.53113 25.3688 21.5091 13.7979 
0.53114 25.3263 21.6261 13.9653 
0.53115 26.5437 22.5156 14.4402 
0.53116 27.3597 22.6853 14.2279 
0.53117 25.5686 21.2355 13.3527 
0.53118 27.031 22.7424 14.4688 
0.53119 26.5493 22.9737 15.0062 
0.5312 27.0434 22.6109 14.2981 
0.53121 26.8408 22.1536 13.834 
0.53122 28.3535 23.1231 14.2553 
0.53123 26.6312 22.774 14.714 
0.53124 28.2012 23.4785 14.7759 
0.53125 27.9663 22.9433 14.2316 
0.53126 29.3064 24.3642 15.3042 
0.53127 27.0713 22.5966 14.2639 
0.53128 27.882 23.4365 14.8881 
0.53129 28.1135 23.0753 14.3183 
0.5313 30.6309 24.5712 14.8735 
0.53131 27.9498 23.5881 15.0409 
0.53132 28.4878 23.6885 14.8863 
0.53133 29.4328 24.2115 15.0466 
0.53134 28.519 23.7753 14.9777 
0.53135 31.3307 25.2977 15.4131 
0.53136 29.9375 24.3639 14.9737 
0.53137 28.4278 24.0539 15.3708 
0.53138 30.4201 25.0384 15.562 
0.53139 30.0065 24.5433 15.1603 
0.5314 31.2387 24.9977 15.0861 
0.53141 29.0018 24.132 15.1692 
0.53142 30.7654 24.6733 14.9275 
0.53143 30.2643 25.5514 16.2799 
0.53144 31.1953 24.914 15.0034 
0.53145 31.5968 25.4229 15.4282 
0.53146 30.7546 25.1997 15.5872 
0.53147 29.9134 24.1665 14.7377 
0.53148 33.4823 27.1083 16.5464 
0.53149 31.2726 25.8587 16.1377 
0.5315 30.9154 24.8255 15.0371 
0.53151 32.7684 26.1851 15.7673 
0.53152 31.4134 25.5686 15.7029 
0.53153 31.5336 25.7362 15.8488 
0.53154 33.165 25.795 15.0755 
